MemberID,Order,Date,ItemName
M12050,7668906,23-02-2013 15:08,Organic F&V
M12050,7668906,23-02-2013 15:08,Cream Biscuits
M12050,7699033,23-03-2013 22:57,Beans
M12050,7699033,23-03-2013 22:57,Moong Dal
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Toor Dal
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Namkeen
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Root Vegetables
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Beans
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Organic F&V
M12050,7699033,23-03-2013 22:57,Beans
M12050,7710902,26-01-2013 15:41,Other Dals
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Other Dals
M12050,7710902,26-01-2013 15:41,Buns & Pavs
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Gourd & Cucumber
M12050,7710902,26-01-2013 15:41,Toor Dal
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Jaggery
M12050,7710902,26-01-2013 15:41,Other Vegetables
M12050,7710902,26-01-2013 15:41,Beans
M12050,7710902,26-01-2013 15:41,Exotic Vegetables
M12050,7710902,26-01-2013 15:41,Mango Juices
M12050,7710902,26-01-2013 15:41,Honey
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Other Spreads
M12050,7710902,26-01-2013 15:41,"Glucose, Marie & Milk Biscuits"
M12050,7710902,26-01-2013 15:41,Maida
M12050,7710902,26-01-2013 15:41,Banana
M12050,7710902,26-01-2013 15:41,Namkeen
M12050,7710902,26-01-2013 15:41,Beans
M12050,7710902,26-01-2013 15:41,Sooji & Rava
M12050,7710902,26-01-2013 15:41,Beans
M12050,7710902,26-01-2013 15:41,Urad Dal
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Brinjals
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Organic F&V
M12050,7710902,26-01-2013 15:41,Sooji & Rava
M12050,7710902,26-01-2013 15:41,Other Dals
M12050,7710902,26-01-2013 15:41,Namkeen
M12050,7722454,02/08/2013 22:45,Namkeen
M12050,7722454,02/08/2013 22:45,Sanitary Pads
M12050,7722454,02/08/2013 22:45,"Glucose, Marie & Milk Biscuits"
M12050,7722454,02/08/2013 22:45,Banana
M12050,7722454,02/08/2013 22:45,Honey
M12050,7722454,02/08/2013 22:45,Organic F&V
M12050,7722454,02/08/2013 22:45,Cream Biscuits
M12050,7722454,02/08/2013 22:45,Organic F&V
M12050,7722454,02/08/2013 22:45,Organic F&V
M12050,7722454,02/08/2013 22:45,Beans
M12050,7722454,02/08/2013 22:45,Organic F&V
M12050,7722454,02/08/2013 22:45,Organic F&V
M12050,7722454,02/08/2013 22:45,Buns & Pavs
M12050,7722454,02/08/2013 22:45,Beans
M12050,7722454,02/08/2013 22:45,Namkeen
M12050,7722454,02/08/2013 22:45,"Glucose, Marie & Milk Biscuits"
M12050,7722454,02/08/2013 22:45,Organic F&V
M12050,7752741,29-12-2012 20:43,Toilet Cleaners
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Moong Dal
M12050,7752741,29-12-2012 20:43,Brinjals
M12050,7752741,29-12-2012 20:43,Namkeen
M12050,7752741,29-12-2012 20:43,Beans
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Maida
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Banana
M12050,7752741,29-12-2012 20:43,Toor Dal
M12050,7752741,29-12-2012 20:43,Chips
M12050,7752741,29-12-2012 20:43,Organic F&V
M12050,7752741,29-12-2012 20:43,Gourd & Cucumber
M12050,7765565,01/12/2013 11:20,Namkeen
M12050,7765565,01/12/2013 11:20,"Shaving Cream, Foam & Gels"
M12050,7765565,01/12/2013 11:20,Moong Dal
M12050,7765565,01/12/2013 11:20,Banana
M12050,7765565,01/12/2013 11:20,Cream Biscuits
M12050,7765565,01/12/2013 11:20,Organic F&V
M12050,7765565,01/12/2013 11:20,Raw Rice
M12050,7765565,01/12/2013 11:20,Toor Dal
M12050,7765565,01/12/2013 11:20,Other Oils
M12050,7765565,01/12/2013 11:20,Namkeen
M12050,7928825,06/07/2014 10:23,Other Vegetables
M12050,7928825,06/07/2014 10:23,Namkeen
M12050,7928825,06/07/2014 10:23,Beans
M12050,7928825,06/07/2014 10:23,Sunflower Oils
M12050,7928825,06/07/2014 10:23,Root Vegetables
M12050,7928825,06/07/2014 10:23,Toor Dal
M12050,7928825,06/07/2014 10:23,Urad Dal
M12050,7928825,06/07/2014 10:23,Ice Creams & Desserts
M12050,7928825,06/07/2014 10:23,Beans
M12050,7928825,06/07/2014 10:23,Brinjals
M12050,7928825,06/07/2014 10:23,Root Vegetables
M12050,7928825,06/07/2014 10:23,Eggs
M12050,7928825,06/07/2014 10:23,Namkeen
M12050,7953294,25-05-2014 08:09,Other Vegetables
M12050,7953294,25-05-2014 08:09,Toor Dal
M12050,7953294,25-05-2014 08:09,Root Vegetables
M12050,7953294,25-05-2014 08:09,Beans
M12050,7953294,25-05-2014 08:09,Sooji & Rava
M12050,7953294,25-05-2014 08:09,Banana
M12050,7953294,25-05-2014 08:09,Ice Creams & Desserts
M12050,7953294,25-05-2014 08:09,Beans
M12050,7953294,25-05-2014 08:09,Namkeen
M12050,7953294,25-05-2014 08:09,Brinjals
M12050,7953294,25-05-2014 08:09,Root Vegetables
M12050,7953294,25-05-2014 08:09,Beans
M12050,7955442,25-05-2014 19:29,Jaggery
M12050,8118402,22-03-2014 15:56,Gourd & Cucumber
M12050,8118402,22-03-2014 15:56,Shoe Polish
M12050,8118402,22-03-2014 15:56,Beans
M12050,8118402,22-03-2014 15:56,Beans
M12050,8118402,22-03-2014 15:56,Brinjals
M12050,8118402,22-03-2014 15:56,Jaggery
M12050,8118402,22-03-2014 15:56,"Shaving Cream, Foam & Gels"
M12050,8118402,22-03-2014 15:56,Cream Biscuits
M12050,8118402,22-03-2014 15:56,Banana
M12050,8118402,22-03-2014 15:56,Root Vegetables
M12050,8118402,22-03-2014 15:56,Cream Biscuits
M12050,8118402,22-03-2014 15:56,Hair Oil
M12050,8118402,22-03-2014 15:56,Root Vegetables
M12050,8118402,22-03-2014 15:56,Sooji & Rava
M12050,8217798,02/08/2014 19:47,Brinjals
M12050,8217798,02/08/2014 19:47,Other Dals
M12050,8217798,02/08/2014 19:47,Raisins
M12050,8217798,02/08/2014 19:47,Organic Masalas & Spices
M12050,8217798,02/08/2014 19:47,Raw Rice
M12050,8217798,02/08/2014 19:47,Raisins
M12050,8217798,02/08/2014 19:47,Other Dals
M12050,8217798,02/08/2014 19:47,Urad Dal
M12050,8217798,02/08/2014 19:47,Beans
M12050,8217798,02/08/2014 19:47,Other Flours
M12050,8217798,02/08/2014 19:47,Beans
M12050,8217798,02/08/2014 19:47,Almonds
M12050,8217798,02/08/2014 19:47,Other Flours
M12050,8217798,02/08/2014 19:47,Organic F&V
M12050,8217798,02/08/2014 19:47,Jaggery
M12050,8217798,02/08/2014 19:47,Toor Dal
M12050,8217798,02/08/2014 19:47,Sooji & Rava
M12050,8217798,02/08/2014 19:47,Other Dry Fruits
M12050,8217798,02/08/2014 19:47,Cream Biscuits
M12050,8217798,02/08/2014 19:47,Root Vegetables
M12050,8217798,02/08/2014 19:47,Cashews
M12050,8217798,02/08/2014 19:47,Instant Noodles
M12050,8217798,02/08/2014 19:47,Banana
M12050,8217798,02/08/2014 19:47,Beans
M12050,8217798,02/08/2014 19:47,Avalakki / Poha
M12050,8237867,18-01-2014 13:30,Raisins
M12050,8237867,18-01-2014 13:30,Brinjals
M12050,8237867,18-01-2014 13:30,Urad Dal
M12050,8237867,18-01-2014 13:30,Other Vegetables
M12050,8237867,18-01-2014 13:30,Root Vegetables
M12050,8237867,18-01-2014 13:30,Beans
M12050,8237867,18-01-2014 13:30,Avalakki / Poha
M12050,8237867,18-01-2014 13:30,Banana
M12050,8237867,18-01-2014 13:30,Root Vegetables
M12050,8237867,18-01-2014 13:30,Toor Dal
M12050,8237867,18-01-2014 13:30,Raisins
M12050,8237867,18-01-2014 13:30,Sooji & Rava
M12050,8237867,18-01-2014 13:30,Sunflower Oils
M12050,8237867,18-01-2014 13:30,Beans
M12050,8264242,29-12-2013 13:15,Cookies
M12050,8264253,29-12-2013 13:11,Sanitary Pads
M12050,8264253,29-12-2013 13:11,Gourd & Cucumber
M12050,8264253,29-12-2013 13:11,Beans
M12050,8264253,29-12-2013 13:11,Root Vegetables
M12050,8264253,29-12-2013 13:11,Cookies
M12050,8264253,29-12-2013 13:11,Beans
M12050,8264253,29-12-2013 13:11,Organic F&V
M12050,8264253,29-12-2013 13:11,Banana
M12050,8264253,29-12-2013 13:11,Cream Biscuits
M12050,8264253,29-12-2013 13:11,Raisins
M12050,8264253,29-12-2013 13:11,Beans
M12050,8264253,29-12-2013 13:11,Almonds
M12050,8264253,29-12-2013 13:11,Toor Dal
M12050,8264253,29-12-2013 13:11,Brinjals
M12050,8264253,29-12-2013 13:11,Moong Dal
M12050,8264253,29-12-2013 13:11,Root Vegetables
M12050,8264253,29-12-2013 13:11,Sunflower Oils
M12050,8354716,12/06/2013 19:14,Organic F&V
M12050,8354716,12/06/2013 19:14,Banana
M12050,8354716,12/06/2013 19:14,Organic F&V
M12050,8354716,12/06/2013 19:14,Beans
M12050,8354716,12/06/2013 19:14,Organic F&V
M12050,8354716,12/06/2013 19:14,Root Vegetables
M12050,8354716,12/06/2013 19:14,Gourd & Cucumber
M12050,8354716,12/06/2013 19:14,Organic F&V
M12050,8382661,17-11-2013 09:21,Rice Flour
M12050,8382661,17-11-2013 09:21,Jaggery
M12050,8382661,17-11-2013 09:21,Brinjals
M12050,8382661,17-11-2013 09:21,Sooji & Rava
M12050,8382661,17-11-2013 09:21,Banana
M12050,8382661,17-11-2013 09:21,Beans
M12050,8382661,17-11-2013 09:21,Avalakki / Poha
M12127,6784489,19-06-2014 10:01,Other Oils
M12127,6784489,19-06-2014 10:01,Organic Dals & Pulses
M12127,6784489,19-06-2014 10:01,Organic Masalas & Spices
M12127,6812798,28-06-2014 13:10,"Organic Salt,Sugar & Jaggery"
M12127,6812798,28-06-2014 13:10,"Organic Salt,Sugar & Jaggery"
M12127,6812798,28-06-2014 13:10,Organic Dals & Pulses
M12127,6812798,28-06-2014 13:10,Organic Dals & Pulses
M12127,6812798,28-06-2014 13:10,Banana
M12127,6812798,28-06-2014 13:10,Organic Rice & Rice Products
M12127,6812798,28-06-2014 13:10,Sooji & Rava
M12127,6812798,28-06-2014 13:10,Organic Dals & Pulses
M12127,6812798,28-06-2014 13:10,Raisins
M12127,6812798,28-06-2014 13:10,Organic F&V
M12127,6812798,28-06-2014 13:10,Organic Masalas & Spices
M12127,6812798,28-06-2014 13:10,Organic Masalas & Spices
M12127,7353627,20-10-2013 14:27,Other Rice Products
M12127,7353627,20-10-2013 14:27,Organic Rice & Rice Products
M12127,7353627,20-10-2013 14:27,Sooji & Rava
M12127,7353627,20-10-2013 14:27,"Organic Salt,Sugar & Jaggery"
M12127,7353627,20-10-2013 14:27,Other Oils
M12127,7353627,20-10-2013 14:27,Organic Dals & Pulses
M12127,7353627,20-10-2013 14:27,Organic Dals & Pulses
M12127,7353627,20-10-2013 14:27,"Organic Salt,Sugar & Jaggery"
M12127,7383370,28-09-2013 23:23,Raisins
M12127,7383370,28-09-2013 23:23,"Organic Salt,Sugar & Jaggery"
M12127,7383370,28-09-2013 23:23,Organic Dals & Pulses
M12127,7383370,28-09-2013 23:23,Organic Dals & Pulses
M12127,7383370,28-09-2013 23:23,Other Dals
M12127,7383370,28-09-2013 23:23,Other Rice Products
M12127,7383370,28-09-2013 23:23,Other Vegetables
M12127,7383370,28-09-2013 23:23,Other Dry Fruits
M12127,7383370,28-09-2013 23:23,"Organic Salt,Sugar & Jaggery"
M12127,7383370,28-09-2013 23:23,Organic Flours
M12127,7383370,28-09-2013 23:23,Banana
M12127,7383370,28-09-2013 23:23,Organic F&V
M12127,7383370,28-09-2013 23:23,Organic Rice & Rice Products
M12127,7383370,28-09-2013 23:23,Organic F&V
M12127,7426318,15-09-2013 20:14,Organic Rice & Rice Products
M12127,7426318,15-09-2013 20:14,Other Oils
M12127,7426318,15-09-2013 20:14,Banana
M12127,7426318,15-09-2013 20:14,Organic Flours
M12127,7426318,15-09-2013 20:14,Organic F&V
M12127,7426318,15-09-2013 20:14,Health Drinks
M12127,7426318,15-09-2013 20:14,Other Rice Products
M12127,7426318,15-09-2013 20:14,Organic F&V
M12127,7426318,15-09-2013 20:14,"Organic Salt,Sugar & Jaggery"
M12127,7426318,15-09-2013 20:14,Organic F&V
M12127,7426318,15-09-2013 20:14,Other Sweets
M12127,7426318,15-09-2013 20:14,Other Dals
M12127,7426318,15-09-2013 20:14,Other Dals
M12127,7451864,23-08-2013 12:00,Organic F&V
M12127,7451864,23-08-2013 12:00,Organic Flours
M12127,7451864,23-08-2013 12:00,Health Drinks
M12127,7451864,23-08-2013 12:00,Root Vegetables
M12127,7451864,23-08-2013 12:00,Other Sweets
M12127,7451864,23-08-2013 12:00,Other Oils
M12127,7451864,23-08-2013 12:00,Organic F&V
M12127,7451864,23-08-2013 12:00,Organic Masalas & Spices
M12127,7451864,23-08-2013 12:00,Organic Rice & Rice Products
M12127,7451864,23-08-2013 12:00,Organic Flours
M12127,7451864,23-08-2013 12:00,Organic F&V
M12127,7451864,23-08-2013 12:00,Organic Flours
M12127,7451864,23-08-2013 12:00,Banana
M12127,7451864,23-08-2013 12:00,Organic F&V
M12127,7451864,23-08-2013 12:00,"Organic Salt,Sugar & Jaggery"
M12127,7451864,23-08-2013 12:00,Organic F&V
M12127,7468387,09/01/2013 22:25,Other Rice Products
M12127,7468387,09/01/2013 22:25,Organic Rice & Rice Products
M12127,7468387,09/01/2013 22:25,Organic Dals & Pulses
M12127,7468387,09/01/2013 22:25,"Organic Salt,Sugar & Jaggery"
M12127,7468387,09/01/2013 22:25,Organic Rice & Rice Products
M12127,7468387,09/01/2013 22:25,Sooji & Rava
M12127,7468387,09/01/2013 22:25,Ready Baking Mixes
M12127,7468387,09/01/2013 22:25,Organic Dals & Pulses
M12127,7502027,13-08-2013 10:55,Other Oils
M12127,7502027,13-08-2013 10:55,Organic Flours
M12127,7502027,13-08-2013 10:55,Health Drinks
M12127,7502027,13-08-2013 10:55,Organic Dals & Pulses
M12127,7502027,13-08-2013 10:55,Organic F&V
M12127,7502027,13-08-2013 10:55,Organic Masalas & Spices
M12127,7502027,13-08-2013 10:55,Cashews
M12127,7502027,13-08-2013 10:55,Organic Dals & Pulses
M12127,7502027,13-08-2013 10:55,Other Rice Products
M12127,7502027,13-08-2013 10:55,Other Dry Fruits
M12127,7502027,13-08-2013 10:55,Organic Rice & Rice Products
M12127,7502027,13-08-2013 10:55,Organic Dals & Pulses
M12127,7509483,07/08/2013 17:48,Organic Dals & Pulses
M12127,7509483,07/08/2013 17:48,Organic Dals & Pulses
M12127,7509483,07/08/2013 17:48,Organic Dals & Pulses
M12127,7509483,07/08/2013 17:48,Organic F&V
M12127,7509483,07/08/2013 17:48,Health Drinks
M12127,7509483,07/08/2013 17:48,Banana
M12127,7509483,07/08/2013 17:48,Organic Rice & Rice Products
M12127,7509483,07/08/2013 17:48,"Organic Salt,Sugar & Jaggery"
M12127,7509483,07/08/2013 17:48,Other Oils
M12127,7542667,16-06-2013 19:37,Organic Masalas & Spices
M12127,7542667,16-06-2013 19:37,Organic Dals & Pulses
M12127,7542667,16-06-2013 19:37,Sooji & Rava
M12127,7542667,16-06-2013 19:37,Organic Flours
M12127,7542667,16-06-2013 19:37,Organic Rice & Rice Products
M12127,7542667,16-06-2013 19:37,Other Vegetables
M12127,7542667,16-06-2013 19:37,"Organic Salt,Sugar & Jaggery"
M12127,7542667,16-06-2013 19:37,"Organic Salt,Sugar & Jaggery"
M12127,7542667,16-06-2013 19:37,Organic F&V
M12127,7553545,24-06-2013 11:23,Organic Dals & Pulses
M12127,7553545,24-06-2013 11:23,Organic Flours
M12127,7553545,24-06-2013 11:23,"Organic Salt,Sugar & Jaggery"
M12127,7553545,24-06-2013 11:23,Organic Rice & Rice Products
M12127,7553545,24-06-2013 11:23,Other Dals
M12127,7553545,24-06-2013 11:23,Organic Rice & Rice Products
M12127,7576580,26-05-2013 21:12,Organic Masalas & Spices
M12127,7576580,26-05-2013 21:12,Cream Biscuits
M12127,7576580,26-05-2013 21:12,Root Vegetables
M12127,7576580,26-05-2013 21:12,Other Vegetables
M12127,7576580,26-05-2013 21:12,Other Oils
M12127,7576580,26-05-2013 21:12,"Organic Salt,Sugar & Jaggery"
M12127,7576580,26-05-2013 21:12,Organic Dals & Pulses
M12127,7576580,26-05-2013 21:12,Cream Biscuits
M12127,7576580,26-05-2013 21:12,Namkeen
M12127,7588528,06/03/2013 11:29,Organic Dals & Pulses
M12127,7588528,06/03/2013 11:29,Health Drinks
M12127,7588528,06/03/2013 11:29,Organic F&V
M12127,7588528,06/03/2013 11:29,Beans
M12127,7588528,06/03/2013 11:29,Root Vegetables
M12127,7588528,06/03/2013 11:29,"Organic Salt,Sugar & Jaggery"
M12127,7588528,06/03/2013 11:29,Organic F&V
M12127,7598507,06/10/2013 20:18,Organic Dals & Pulses
M12127,7598507,06/10/2013 20:18,Almonds
M12127,7598507,06/10/2013 20:18,"Organic Salt,Sugar & Jaggery"
M12127,7598507,06/10/2013 20:18,Other Dals
M12127,7598507,06/10/2013 20:18,Other Dals
M12127,7598507,06/10/2013 20:18,Organic F&V
M12127,7598507,06/10/2013 20:18,Other Oils
M12127,7598507,06/10/2013 20:18,Other Dals
M12127,7598507,06/10/2013 20:18,Organic Rice & Rice Products
M12127,7598507,06/10/2013 20:18,Organic Dals & Pulses
M12127,7598507,06/10/2013 20:18,Organic F&V
M12127,7634247,20-05-2013 18:08,Organic F&V
M12127,7634247,20-05-2013 18:08,Organic Flours
M12127,7634247,20-05-2013 18:08,Other Dry Fruits
M12127,7634247,20-05-2013 18:08,Organic F&V
M12127,7634247,20-05-2013 18:08,Organic Rice & Rice Products
M12127,7634247,20-05-2013 18:08,Organic F&V
M12127,7634247,20-05-2013 18:08,Organic Rice & Rice Products
M12127,7634247,20-05-2013 18:08,Organic Rice & Rice Products
M12127,7634247,20-05-2013 18:08,Organic F&V
M12127,7634247,20-05-2013 18:08,"Organic Salt,Sugar & Jaggery"
M12127,7634247,20-05-2013 18:08,Organic Rice & Rice Products
M12127,7634247,20-05-2013 18:08,Other Dry Fruits
M12127,7634247,20-05-2013 18:08,Root Vegetables
M12127,7644678,04/03/2013 18:45,Sooji & Rava
M12127,7644678,04/03/2013 18:45,Organic Rice & Rice Products
M12127,7644678,04/03/2013 18:45,Health Drinks
M12127,7644678,04/03/2013 18:45,Banana
M12127,7644678,04/03/2013 18:45,Organic Rice & Rice Products
M12127,7644678,04/03/2013 18:45,"Organic Salt,Sugar & Jaggery"
M12127,7644678,04/03/2013 18:45,Other Sweets
M12127,7644678,04/03/2013 18:45,Organic Dals & Pulses
M12127,7644678,04/03/2013 18:45,Organic F&V
M12127,7644678,04/03/2013 18:45,Avalakki / Poha
M12127,7644678,04/03/2013 18:45,Organic F&V
M12127,7653642,04/12/2013 20:53,"Glucose, Marie & Milk Biscuits"
M12127,7653642,04/12/2013 20:53,Organic Flours
M12127,7653642,04/12/2013 20:53,Organic F&V
M12127,7653642,04/12/2013 20:53,Whole Grains
M12127,7653642,04/12/2013 20:53,Other Dry Fruits
M12127,7653642,04/12/2013 20:53,Other Oils
M12127,7653642,04/12/2013 20:53,Cream Biscuits
M12127,7653642,04/12/2013 20:53,Organic F&V
M12127,7653642,04/12/2013 20:53,Organic F&V
M12127,7653642,04/12/2013 20:53,"Organic Salt,Sugar & Jaggery"
M12127,7653642,04/12/2013 20:53,Organic Flours
M12127,7664835,22-04-2013 20:52,Organic F&V
M12127,7664835,22-04-2013 20:52,"Organic Salt,Sugar & Jaggery"
M12127,7664835,22-04-2013 20:52,Health Drinks
M12127,7675456,03/01/2013 10:23,Health Drinks
M12127,7675456,03/01/2013 10:23,Other Dry Fruits
M12127,7675456,03/01/2013 10:23,Organic Dals & Pulses
M12127,7675456,03/01/2013 10:23,Sooji & Rava
M12127,7675456,03/01/2013 10:23,"Organic Salt,Sugar & Jaggery"
M12127,7675456,03/01/2013 10:23,"Organic Salt,Sugar & Jaggery"
M12127,7675456,03/01/2013 10:23,Sooji & Rava
M12127,7675456,03/01/2013 10:23,Organic Rice & Rice Products
M12127,7675456,03/01/2013 10:23,Namkeen
M12127,7675456,03/01/2013 10:23,Sooji & Rava
M12127,7675456,03/01/2013 10:23,Other Oils
M12127,7675456,03/01/2013 10:23,Liquid Soaps & Bars
M12127,7675456,03/01/2013 10:23,Banana
M12127,7675456,03/01/2013 10:23,Other Sweets
M12127,7675456,03/01/2013 10:23,Organic Rice & Rice Products
M12127,7675456,03/01/2013 10:23,Organic Flours
M12127,7675456,03/01/2013 10:23,Organic F&V
M12127,7675456,03/01/2013 10:23,Organic F&V
M12127,7675456,03/01/2013 10:23,Organic F&V
M12127,7675456,03/01/2013 10:23,Other Vegetables
M12127,7675456,03/01/2013 10:23,Organic F&V
M12127,7675456,03/01/2013 10:23,Organic Rice & Rice Products
M12127,7682665,03/07/2013 22:49,Other Sweets
M12127,7682665,03/07/2013 22:49,Cashews
M12127,7682665,03/07/2013 22:49,"Organic Salt,Sugar & Jaggery"
M12127,7682665,03/07/2013 22:49,Other Vegetables
M12127,7682665,03/07/2013 22:49,Almonds
M12127,7689331,15-03-2013 11:12,Organic F&V
M12127,7689331,15-03-2013 11:12,Other Vegetables
M12127,7689331,15-03-2013 11:12,Organic Masalas & Spices
M12127,7689331,15-03-2013 11:12,Other Oils
M12127,7689331,15-03-2013 11:12,Organic Dals & Pulses
M12127,7689331,15-03-2013 11:12,Whole Grains
M12127,7689331,15-03-2013 11:12,Organic F&V
M12127,7689331,15-03-2013 11:12,Banana
M12127,7689331,15-03-2013 11:12,Organic F&V
M12127,7689331,15-03-2013 11:12,Organic F&V
M12127,7689331,15-03-2013 11:12,Other Dry Fruits
M12127,7689331,15-03-2013 11:12,Organic F&V
M12127,7689331,15-03-2013 11:12,Other Sweets
M12127,7689331,15-03-2013 11:12,Organic Dals & Pulses
M12127,7700128,25-03-2013 10:42,Organic Flours
M12127,7700128,25-03-2013 10:42,Organic Rice & Rice Products
M12127,7700128,25-03-2013 10:42,Organic Flours
M12127,7700128,25-03-2013 10:42,Other Oils
M12127,7700128,25-03-2013 10:42,"Organic Salt,Sugar & Jaggery"
M12127,7700128,25-03-2013 10:42,Organic F&V
M12127,7700128,25-03-2013 10:42,Organic Rice & Rice Products
M12127,7700128,25-03-2013 10:42,Organic F&V
M12127,7707391,20-01-2013 19:47,Organic F&V
M12127,7707391,20-01-2013 19:47,Brooms & Dust Pans
M12127,7707391,20-01-2013 19:47,Organic F&V
M12127,7707391,20-01-2013 19:47,Organic F&V
M12127,7707391,20-01-2013 19:47,Other Vegetables
M12127,7707391,20-01-2013 19:47,Organic F&V
M12127,7707391,20-01-2013 19:47,"Organic Salt,Sugar & Jaggery"
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Organic Dals & Pulses
M12127,7716508,02/01/2013 11:46,Banana
M12127,7716508,02/01/2013 11:46,Cream Biscuits
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Brinjals
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Organic Dals & Pulses
M12127,7716508,02/01/2013 11:46,Maida
M12127,7716508,02/01/2013 11:46,Organic Flours
M12127,7716508,02/01/2013 11:46,Organic Rice & Rice Products
M12127,7716508,02/01/2013 11:46,Other Sweets
M12127,7716508,02/01/2013 11:46,Organic Rice & Rice Products
M12127,7716508,02/01/2013 11:46,Other Vegetables
M12127,7716508,02/01/2013 11:46,Organic F&V
M12127,7716508,02/01/2013 11:46,Organic Dals & Pulses
M12127,7716508,02/01/2013 11:46,Raisins
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Other Oils
M12127,7722847,02/08/2013 10:26,Chips
M12127,7722847,02/08/2013 10:26,"Organic Salt,Sugar & Jaggery"
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Beans
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Tomato Ketchup
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Cream Biscuits
M12127,7722847,02/08/2013 10:26,Organic F&V
M12127,7722847,02/08/2013 10:26,Other Dry Fruits
M12127,7722847,02/08/2013 10:26,Beans
M12127,7731011,17-02-2013 18:21,Organic F&V
M12127,7731011,17-02-2013 18:21,Other Vegetables
M12127,7731011,17-02-2013 18:21,Organic F&V
M12127,7731011,17-02-2013 18:21,Beans
M12127,7731011,17-02-2013 18:21,Organic Rice & Rice Products
M12127,7731011,17-02-2013 18:21,Other Sweets
M12127,7731011,17-02-2013 18:21,Sooji & Rava
M12127,7731011,17-02-2013 18:21,Organic F&V
M12127,7731011,17-02-2013 18:21,Organic F&V
M12127,7731011,17-02-2013 18:21,Other Dry Fruits
M12127,7731011,17-02-2013 18:21,Beans
M12127,7731011,17-02-2013 18:21,Gourd & Cucumber
M12127,7731011,17-02-2013 18:21,"Organic Salt,Sugar & Jaggery"
M12127,7731011,17-02-2013 18:21,Organic Masalas & Spices
M12127,7731011,17-02-2013 18:21,Cream Biscuits
M12127,7731011,17-02-2013 18:21,"Organic Salt,Sugar & Jaggery"
M12127,7731011,17-02-2013 18:21,Organic F&V
M12127,7731011,17-02-2013 18:21,Avalakki / Poha
M12127,7731011,17-02-2013 18:21,Banana
M12127,7731011,17-02-2013 18:21,Exotic Vegetables
M12127,7731011,17-02-2013 18:21,Cream Biscuits
M12127,7753142,30-12-2012 12:29,Organic Rice & Rice Products
M12127,7753142,30-12-2012 12:29,Organic Rice & Rice Products
M12127,7753142,30-12-2012 12:29,Organic F&V
M12127,7753142,30-12-2012 12:29,Organic F&V
M12127,7753142,30-12-2012 12:29,Organic Dals & Pulses
M12127,7753142,30-12-2012 12:29,Organic Flours
M12127,7753142,30-12-2012 12:29,Banana
M12127,7753142,30-12-2012 12:29,Organic F&V
M12127,7753142,30-12-2012 12:29,Organic F&V
M12127,7753142,30-12-2012 12:29,Organic Rice & Rice Products
M12127,7753142,30-12-2012 12:29,Organic F&V
M12127,7753142,30-12-2012 12:29,Other Oils
M12127,7753142,30-12-2012 12:29,Organic Dals & Pulses
M12127,7753142,30-12-2012 12:29,Organic F&V
